Day,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
2022-05-17,United Kingdom,2022-05-18 04:20:50,49.2138,-2.1358,50233,127,,,"Jersey, United Kingdom",45958.828911253426,0.2528218501781697
2022-05-17,United Kingdom,2022-05-18 04:20:50,16.742498,-62.187366000000004,794,3,,,"Montserrat, United Kingdom",15883.176635327063,0.3778337531486146
2022-05-17,United Kingdom,2022-05-18 04:20:50,54.7877,-6.4923,712437,3440,,,"Northern Ireland, United Kingdom",37863.36096938775,0.4828497116236243
2022-05-17,United Kingdom,2022-05-18 04:20:50,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-05-17,United Kingdom,2022-05-18 04:20:50,56.4907,-4.2026,1944429,12256,,,"Scotland, United Kingdom",35590.7418593158,0.630313577919276
2022-05-17,United Kingdom,2022-05-18 04:20:50,21.694000000000003,-71.7979,6046,36,,,"Turks and Caicos Islands, United Kingdom",15615.476005992043,0.5954349983460139
2022-05-17,United Kingdom,2022-05-18 04:20:50,,,0,0,,,"Unknown, United Kingdom",,0.6235558542498242
2022-05-17,United Kingdom,2022-05-18 04:20:50,52.1307,-3.7837,873963,7445,,,"Wales, United Kingdom",27845.63181036131,0.8518667266234383
2022-05-18,United Kingdom,2022-05-19 04:20:54,18.2206,-63.0686,3116,9,,,"Anguilla, United Kingdom",20770.563924810027,0.2888318356867779
2022-05-18,United Kingdom,2022-05-19 04:20:54,32.3078,-64.7505,14442,137,,,"Bermuda, United Kingdom",23191.43127840316,0.9486220745049162
2022-05-18,United Kingdom,2022-05-19 04:20:54,18.4207,-64.64,6573,62,,,"British Virgin Islands, United Kingdom",21738.26768528624,0.9432527004411988
2022-05-18,United Kingdom,2022-05-19 04:20:54,19.3133,-81.2546,23578,28,,,"Cayman Islands, United Kingdom",35876.44552647596,0.11875477139706506
2022-05-18,United Kingdom,2022-05-19 04:20:54,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-05-18,United Kingdom,2022-05-19 04:20:54,52.3555,-1.1743,18688946,154576,,,"England, United Kingdom",33386.71101805735,0.8270985426358447
2022-05-18,United Kingdom,2022-05-19 04:20:54,-51.7963,-59.5236,1126,0,,,"Falkland Islands (Malvinas), United Kingdom",32328.452483491244,0.0
2022-05-18,United Kingdom,2022-05-19 04:20:54,36.1408,-5.3536,18129,102,,,"Gibraltar, United Kingdom",53809.62274791487,0.5626344530862154
2022-05-18,United Kingdom,2022-05-19 04:20:54,49.448196,-2.58949,25328,47,,,"Guernsey, United Kingdom",40203.1746031746,0.1855653821857233
2022-05-18,United Kingdom,2022-05-19 04:20:54,54.2361,-4.5481,32794,105,,,"Isle of Man, United Kingdom",38566.65725844388,0.32018052082698056
2022-05-18,United Kingdom,2022-05-19 04:20:54,49.2138,-2.1358,50233,127,,,"Jersey, United Kingdom",45958.828911253426,0.2528218501781697
2022-05-18,United Kingdom,2022-05-19 04:20:54,16.742498,-62.187366000000004,794,4,,,"Montserrat, United Kingdom",15883.176635327063,0.5037783375314862
2022-05-18,United Kingdom,2022-05-19 04:20:54,54.7877,-6.4923,712769,3441,,,"Northern Ireland, United Kingdom",37881.00552721089,0.4827651034206033
2022-05-18,United Kingdom,2022-05-19 04:20:54,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-05-18,United Kingdom,2022-05-19 04:20:54,56.4907,-4.2026,1944429,12256,,,"Scotland, United Kingdom",35590.7418593158,0.630313577919276
2022-05-18,United Kingdom,2022-05-19 04:20:54,21.694000000000003,-71.7979,6097,36,,,"Turks and Caicos Islands, United Kingdom",15747.19768583088,0.5904543217976054
2022-05-18,United Kingdom,2022-05-19 04:20:54,,,0,0,,,"Unknown, United Kingdom",,0.6195378750551075
2022-05-18,United Kingdom,2022-05-19 04:20:54,52.1307,-3.7837,874034,7448,,,"Wales, United Kingdom",27847.893965462306,0.8521407634027967
2022-05-19,United Kingdom,2022-05-20 04:20:57,18.2206,-63.0686,3116,9,,,"Anguilla, United Kingdom",20770.563924810027,0.2888318356867779
2022-05-19,United Kingdom,2022-05-20 04:20:57,32.3078,-64.7505,14442,137,,,"Bermuda, United Kingdom",23191.43127840316,0.9486220745049162
2022-05-19,United Kingdom,2022-05-20 04:20:57,18.4207,-64.64,6690,62,,,"British Virgin Islands, United Kingdom",22125.210834408168,0.9267563527653214
2022-05-19,United Kingdom,2022-05-20 04:20:57,19.3133,-81.2546,24477,28,,,"Cayman Islands, United Kingdom",37244.370054777835,0.11439310373003228
2022-05-19,United Kingdom,2022-05-20 04:20:57,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-05-19,United Kingdom,2022-05-20 04:20:57,52.3555,-1.1743,18695641,154699,,,"England, United Kingdom",33398.67124472107,0.8274602619936915
2022-05-19,United Kingdom,2022-05-20 04:20:57,-51.7963,-59.5236,1512,0,,,"Falkland Islands (Malvinas), United Kingdom",43410.8527131783,0.0
2022-05-19,United Kingdom,2022-05-20 04:20:57,36.1408,-5.3536,18273,102,,,"Gibraltar, United Kingdom",54237.03659731086,0.5582006238712856
2022-05-19,United Kingdom,2022-05-20 04:20:57,49.448196,-2.58949,25328,47,,,"Guernsey, United Kingdom",40203.1746031746,0.1855653821857233
2022-05-19,United Kingdom,2022-05-20 04:20:57,54.2361,-4.5481,32794,105,,,"Isle of Man, United Kingdom",38566.65725844388,0.32018052082698056
2022-05-19,United Kingdom,2022-05-20 04:20:57,49.2138,-2.1358,50233,127,,,"Jersey, United Kingdom",45958.828911253426,0.2528218501781697
2022-05-19,United Kingdom,2022-05-20 04:20:57,16.742498,-62.187366000000004,861,4,,,"Montserrat, United Kingdom",17223.444688937787,0.4645760743321719
2022-05-19,United Kingdom,2022-05-20 04:20:57,54.7877,-6.4923,713032,3445,,,"Northern Ireland, United Kingdom",37894.98299319728,0.4831480214071739
2022-05-19,United Kingdom,2022-05-20 04:20:57,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-05-19,United Kingdom,2022-05-20 04:20:57,56.4907,-4.2026,1949599,12298,,,"Scotland, United Kingdom",35685.373309172115,0.630796384282101
2022-05-19,United Kingdom,2022-05-20 04:20:57,21.694000000000003,-71.7979,6097,36,,,"Turks and Caicos Islands, United Kingdom",15747.19768583088,0.5904543217976054
2022-05-19,United Kingdom,2022-05-20 04:20:57,,,0,0,,,"Unknown, United Kingdom",,
2022-05-19,United Kingdom,2022-05-20 04:20:57,52.1307,-3.7837,874105,7448,,,"Wales, United Kingdom",27850.156120563304,0.8520715474685535
2022-05-20,United Kingdom,2022-05-21 04:20:58,18.2206,-63.0686,3116,9,,,"Anguilla, United Kingdom",20770.563924810027,0.2888318356867779
2022-05-20,United Kingdom,2022-05-21 04:20:58,32.3078,-64.7505,14442,137,,,"Bermuda, United Kingdom",23191.43127840316,0.9486220745049162
2022-05-20,United Kingdom,2022-05-21 04:20:58,18.4207,-64.64,6690,62,,,"British Virgin Islands, United Kingdom",22125.210834408168,0.9267563527653214
2022-05-20,United Kingdom,2022-05-21 04:20:58,19.3133,-81.2546,24477,28,,,"Cayman Islands, United Kingdom",37244.370054777835,0.11439310373003228
2022-05-20,United Kingdom,2022-05-21 04:20:58,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-05-20,United Kingdom,2022-05-21 04:20:58,52.3555,-1.1743,18701642,154779,,,"England, United Kingdom",33409.391680898654,0.8276225157127914
2022-05-20,United Kingdom,2022-05-21 04:20:58,-51.7963,-59.5236,1512,0,,,"Falkland Islands (Malvinas), United Kingdom",43410.8527131783,0.0
2022-05-20,United Kingdom,2022-05-21 04:20:58,36.1408,-5.3536,18273,102,,,"Gibraltar, United Kingdom",54237.03659731086,0.5582006238712856
2022-05-20,United Kingdom,2022-05-21 04:20:58,49.448196,-2.58949,25328,47,,,"Guernsey, United Kingdom",40203.1746031746,0.1855653821857233
2022-05-20,United Kingdom,2022-05-21 04:20:58,54.2361,-4.5481,32794,105,,,"Isle of Man, United Kingdom",38566.65725844388,0.32018052082698056
2022-05-20,United Kingdom,2022-05-21 04:20:58,49.2138,-2.1358,50439,129,,,"Jersey, United Kingdom",46147.301006404385,0.2557544757033248
2022-05-20,United Kingdom,2022-05-21 04:20:58,16.742498,-62.187366000000004,861,4,,,"Montserrat, United Kingdom",17223.444688937787,0.4645760743321719
2022-05-20,United Kingdom,2022-05-21 04:20:58,54.7877,-6.4923,713294,3445,,,"Northern Ireland, United Kingdom",37908.90731292517,0.4829705563203953
2022-05-20,United Kingdom,2022-05-21 04:20:58,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-05-20,United Kingdom,2022-05-21 04:20:58,56.4907,-4.2026,1949599,12298,,,"Scotland, United Kingdom",35685.373309172115,0.630796384282101
2022-05-20,United Kingdom,2022-05-21 04:20:58,21.694000000000003,-71.7979,6097,36,,,"Turks and Caicos Islands, United Kingdom",15747.19768583088,0.5904543217976054
2022-05-20,United Kingdom,2022-05-21 04:20:58,,,1943263,12211,,,"Unknown, United Kingdom",,0.6283760870247621
2022-05-20,United Kingdom,2022-05-21 04:20:58,52.1307,-3.7837,874178,7455,,,"Wales, United Kingdom",27852.481998343206,0.8528011457620759
2022-05-21,United Kingdom,2022-05-22 04:20:52,18.2206,-63.0686,3116,9,,,"Anguilla, United Kingdom",20770.563924810027,0.2888318356867779
2022-05-21,United Kingdom,2022-05-22 04:20:52,32.3078,-64.7505,14442,137,,,"Bermuda, United Kingdom",23191.43127840316,0.9486220745049162
2022-05-21,United Kingdom,2022-05-22 04:20:52,18.4207,-64.64,6690,62,,,"British Virgin Islands, United Kingdom",22125.210834408168,0.9267563527653214
2022-05-21,United Kingdom,2022-05-22 04:20:52,19.3133,-81.2546,24477,28,,,"Cayman Islands, United Kingdom",37244.370054777835,0.11439310373003228
2022-05-21,United Kingdom,2022-05-22 04:20:52,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-05-21,United Kingdom,2022-05-22 04:20:52,52.3555,-1.1743,18701642,154779,,,"England, United Kingdom",33409.391680898654,0.8276225157127914
2022-05-21,United Kingdom,2022-05-22 04:20:52,-51.7963,-59.5236,1512,0,,,"Falkland Islands (Malvinas), United Kingdom",43410.8527131783,0.0
2022-05-21,United Kingdom,2022-05-22 04:20:52,36.1408,-5.3536,18273,102,,,"Gibraltar, United Kingdom",54237.03659731086,0.5582006238712856
2022-05-21,United Kingdom,2022-05-22 04:20:52,49.448196,-2.58949,25328,47,,,"Guernsey, United Kingdom",40203.1746031746,0.1855653821857233
2022-05-21,United Kingdom,2022-05-22 04:20:52,54.2361,-4.5481,32794,105,,,"Isle of Man, United Kingdom",38566.65725844388,0.32018052082698056
2022-05-21,United Kingdom,2022-05-22 04:20:52,49.2138,-2.1358,50439,129,,,"Jersey, United Kingdom",46147.301006404385,0.2557544757033248
2022-05-21,United Kingdom,2022-05-22 04:20:52,16.742498,-62.187366000000004,915,4,,,"Montserrat, United Kingdom",18303.66073214643,0.4371584699453552
2022-05-21,United Kingdom,2022-05-22 04:20:52,54.7877,-6.4923,713294,3445,,,"Northern Ireland, United Kingdom",37908.90731292517,0.4829705563203953
2022-05-21,United Kingdom,2022-05-22 04:20:52,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-05-21,United Kingdom,2022-05-22 04:20:52,56.4907,-4.2026,1949599,12298,,,"Scotland, United Kingdom",35685.373309172115,0.630796384282101
2022-05-21,United Kingdom,2022-05-22 04:20:52,21.694000000000003,-71.7979,6097,36,,,"Turks and Caicos Islands, United Kingdom",15747.19768583088,0.5904543217976054
2022-05-21,United Kingdom,2022-05-22 04:20:52,,,1943263,12211,,,"Unknown, United Kingdom",,0.6283760870247621
2022-05-21,United Kingdom,2022-05-22 04:20:52,52.1307,-3.7837,874178,7455,,,"Wales, United Kingdom",27852.481998343206,0.8528011457620759
2022-05-22,United Kingdom,2022-05-26 04:20:50,18.2206,-63.0686,3203,9,,,"Anguilla, United Kingdom",21350.48660178643,0.280986575085857
2022-05-22,United Kingdom,2022-05-26 04:20:50,32.3078,-64.7505,14755,138,,,"Bermuda, United Kingdom",23694.05681434972,0.9352761775669264
2022-05-22,United Kingdom,2022-05-26 04:20:50,18.4207,-64.64,6690,62,,,"British Virgin Islands, United Kingdom",22125.210834408168,0.9267563527653214
2022-05-22,United Kingdom,2022-05-26 04:20:50,19.3133,-81.2546,24477,28,,,"Cayman Islands, United Kingdom",37244.370054777835,0.11439310373003228
2022-05-22,United Kingdom,2022-05-26 04:20:50,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-05-22,United Kingdom,2022-05-26 04:20:50,52.3555,-1.1743,18728368,155082,,,"England, United Kingdom",33457.13611970588,0.8280593375781595
2022-05-22,United Kingdom,2022-05-26 04:20:50,-51.7963,-59.5236,1687,0,,,"Falkland Islands (Malvinas), United Kingdom",48435.25696238875,0.0
2022-05-22,United Kingdom,2022-05-26 04:20:50,36.1408,-5.3536,18273,102,,,"Gibraltar, United Kingdom",54237.03659731086,0.5582006238712856
2022-05-22,United Kingdom,2022-05-26 04:20:50,49.448196,-2.58949,25579,47,,,"Guernsey, United Kingdom",40601.5873015873,0.1837444778920208
2022-05-22,United Kingdom,2022-05-26 04:20:50,54.2361,-4.5481,32966,105,,,"Isle of Man, United Kingdom",38768.934048358264,0.3185099799793727
2022-05-22,United Kingdom,2022-05-26 04:20:50,49.2138,-2.1358,50439,129,,,"Jersey, United Kingdom",46147.301006404385,0.2557544757033248
2022-05-22,United Kingdom,2022-05-26 04:20:50,16.742498,-62.187366000000004,958,4,,,"Montserrat, United Kingdom",19163.83276655331,0.4175365344467641
2022-05-22,United Kingdom,2022-05-26 04:20:50,54.7877,-6.4923,713294,3445,,,"Northern Ireland, United Kingdom",37908.90731292517,0.4829705563203953
2022-05-22,United Kingdom,2022-05-26 04:20:50,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-05-22,United Kingdom,2022-05-26 04:20:50,56.4907,-4.2026,1960940,12319,,,"Scotland, United Kingdom",35892.958468325014,0.6282191194019194
2022-05-22,United Kingdom,2022-05-26 04:20:50,21.694000000000003,-71.7979,6123,36,,,"Turks and Caicos Islands, United Kingdom",15814.349914768325,0.5879470847623713
2022-05-22,United Kingdom,2022-05-26 04:20:50,,,0,0,,,"Unknown, United Kingdom",,
2022-05-22,United Kingdom,2022-05-26 04:20:50,52.1307,-3.7837,874373,7467,,,"Wales, United Kingdom",27858.6949595361,0.8539833686538811
2022-05-23,United Kingdom,2022-05-24 04:20:57,18.2206,-63.0686,3203,9,,,"Anguilla, United Kingdom",21350.48660178643,0.280986575085857
2022-05-23,United Kingdom,2022-05-24 04:20:57,32.3078,-64.7505,14442,137,,,"Bermuda, United Kingdom",23191.43127840316,0.9486220745049162
2022-05-23,United Kingdom,2022-05-24 04:20:57,18.4207,-64.64,6690,62,,,"British Virgin Islands, United Kingdom",22125.210834408168,0.9267563527653214
2022-05-23,United Kingdom,2022-05-24 04:20:57,19.3133,-81.2546,24477,28,,,"Cayman Islands, United Kingdom",37244.370054777835,0.11439310373003228
2022-05-23,United Kingdom,2022-05-24 04:20:57,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-05-23,United Kingdom,2022-05-24 04:20:57,52.3555,-1.1743,18716214,154864,,,"England, United Kingdom",33435.423708224065,0.8274323001436081
2022-05-23,United Kingdom,2022-05-24 04:20:57,-51.7963,-59.5236,1512,0,,,"Falkland Islands (Malvinas), United Kingdom",43410.8527131783,0.0
2022-05-23,United Kingdom,2022-05-24 04:20:57,36.1408,-5.3536,18273,102,,,"Gibraltar, United Kingdom",54237.03659731086,0.5582006238712856
2022-05-23,United Kingdom,2022-05-24 04:20:57,49.448196,-2.58949,25328,47,,,"Guernsey, United Kingdom",40203.1746031746,0.1855653821857233
2022-05-23,United Kingdom,2022-05-24 04:20:57,54.2361,-4.5481,32794,105,,,"Isle of Man, United Kingdom",38566.65725844388,0.32018052082698056
2022-05-23,United Kingdom,2022-05-24 04:20:57,49.2138,-2.1358,50439,129,,,"Jersey, United Kingdom",46147.301006404385,0.2557544757033248
2022-05-23,United Kingdom,2022-05-24 04:20:57,16.742498,-62.187366000000004,915,4,,,"Montserrat, United Kingdom",18303.66073214643,0.4371584699453552
2022-05-23,United Kingdom,2022-05-24 04:20:57,54.7877,-6.4923,713294,3445,,,"Northern Ireland, United Kingdom",37908.90731292517,0.4829705563203953
2022-05-23,United Kingdom,2022-05-24 04:20:57,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-05-23,United Kingdom,2022-05-24 04:20:57,56.4907,-4.2026,1960940,12319,,,"Scotland, United Kingdom",35892.958468325014,0.6282191194019194
2022-05-23,United Kingdom,2022-05-24 04:20:57,21.694000000000003,-71.7979,6097,36,,,"Turks and Caicos Islands, United Kingdom",15747.19768583088,0.5904543217976054
2022-05-23,United Kingdom,2022-05-24 04:20:57,,,0,0,,,"Unknown, United Kingdom",,
2022-05-23,United Kingdom,2022-05-24 04:20:57,52.1307,-3.7837,874232,7457,,,"Wales, United Kingdom",27854.20251067355,0.8529772417390351
2022-05-24,United Kingdom,2022-05-25 04:20:56,18.2206,-63.0686,3203,9,,,"Anguilla, United Kingdom",21350.48660178643,0.280986575085857
2022-05-24,United Kingdom,2022-05-25 04:20:56,32.3078,-64.7505,14442,137,,,"Bermuda, United Kingdom",23191.43127840316,0.9486220745049162
2022-05-24,United Kingdom,2022-05-25 04:20:56,18.4207,-64.64,6690,62,,,"British Virgin Islands, United Kingdom",22125.210834408168,0.9267563527653214
2022-05-24,United Kingdom,2022-05-25 04:20:56,19.3133,-81.2546,24477,28,,,"Cayman Islands, United Kingdom",37244.370054777835,0.11439310373003228
2022-05-24,United Kingdom,2022-05-25 04:20:56,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-05-24,United Kingdom,2022-05-25 04:20:56,52.3555,-1.1743,18722566,154991,,,"England, United Kingdom",33446.771185411206,0.8278299032301448
2022-05-24,United Kingdom,2022-05-25 04:20:56,-51.7963,-59.5236,1608,0,,,"Falkland Islands (Malvinas), United Kingdom",46167.09732988803,0.0
2022-05-24,United Kingdom,2022-05-25 04:20:56,36.1408,-5.3536,18273,102,,,"Gibraltar, United Kingdom",54237.03659731086,0.5582006238712856
2022-05-24,United Kingdom,2022-05-25 04:20:56,49.448196,-2.58949,25328,47,,,"Guernsey, United Kingdom",40203.1746031746,0.1855653821857233
2022-05-24,United Kingdom,2022-05-25 04:20:56,54.2361,-4.5481,32794,105,,,"Isle of Man, United Kingdom",38566.65725844388,0.32018052082698056
2022-05-24,United Kingdom,2022-05-25 04:20:56,49.2138,-2.1358,50439,129,,,"Jersey, United Kingdom",46147.301006404385,0.2557544757033248
2022-05-24,United Kingdom,2022-05-25 04:20:56,16.742498,-62.187366000000004,915,4,,,"Montserrat, United Kingdom",18303.66073214643,0.4371584699453552
2022-05-24,United Kingdom,2022-05-25 04:20:56,54.7877,-6.4923,713294,3445,,,"Northern Ireland, United Kingdom",37908.90731292517,0.4829705563203953
2022-05-24,United Kingdom,2022-05-25 04:20:56,-7.9467,-14.3559,4,0,,,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",70.65889418830595,0.0
2022-05-24,United Kingdom,2022-05-25 04:20:56,56.4907,-4.2026,1960940,12319,,,"Scotland, United Kingdom",35892.958468325014,0.6282191194019194
2022-05-24,United Kingdom,2022-05-25 04:20:56,21.694000000000003,-71.7979,6097,36,,,"Turks and Caicos Islands, United Kingdom",15747.19768583088,0.5904543217976054
2022-05-24,United Kingdom,2022-05-25 04:20:56,,,0,0,,,"Unknown, United Kingdom",,
2022-05-24,United Kingdom,2022-05-25 04:20:56,52.1307,-3.7837,874322,7466,,,"Wales, United Kingdom",27857.07003122412,0.853918807944899
2022-05-25,United Kingdom,2022-05-26 04:20:50,18.2206,-63.0686,3203,9,,,"Anguilla, United Kingdom",21350.48660178643,0.280986575085857
2022-05-25,United Kingdom,2022-05-26 04:20:50,32.3078,-64.7505,14755,138,,,"Bermuda, United Kingdom",23694.05681434972,0.9352761775669264
2022-05-25,United Kingdom,2022-05-26 04:20:50,18.4207,-64.64,6690,62,,,"British Virgin Islands, United Kingdom",22125.210834408168,0.9267563527653214
2022-05-25,United Kingdom,2022-05-26 04:20:50,19.3133,-81.2546,24477,28,,,"Cayman Islands, United Kingdom",37244.370054777835,0.11439310373003228
2022-05-25,United Kingdom,2022-05-26 04:20:50,49.3723,-2.3644,0,0,,,"Channel Islands, United Kingdom",0.0,
2022-05-25,United Kingdom,2022-05-26 04:20:50,52.3555,-1.1743,18728368,155082,,,"England, United Kingdom",33457.13611970588,0.8280593375781595
